run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,4,692.3957399999963,708.7848999999987,0.9533550538750881
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,5,895.2564599999969,911.6458399999974,0.9299217533852722
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,6,985.8532799999994,1002.2426199999973,0.9306928853243895
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,0,94.14429999999993,110.78568000000087,0.8621983993164568
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,1,165.3895999999986,182.03071999999884,0.8723986119764124
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,2,412.4880400000002,429.1294999999991,0.9567402090003332
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,3,630.0040000000008,646.3935799999963,0.9746570339320532
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,4,692.3957399999963,708.7848999999987,0.9611247688348973
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,5,895.2564599999969,911.6458399999974,0.9423594251350728
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,6,985.8532799999994,1002.2426199999973,0.9462712153966204
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,0,94.14429999999993,110.78568000000087,0.8702849828618336
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,1,165.3895999999986,182.03071999999884,0.8809834993863778
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,2,412.4880400000002,429.1294999999991,0.9637368503722005
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,3,630.0040000000008,646.3935799999963,0.9797073838962166
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,4,692.3957399999963,708.7848999999987,0.964392393984986
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,5,895.2564599999969,911.6458399999974,0.9499773423637803
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,6,985.8532799999994,1002.2426199999973,0.9556021470705683
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,75.0,0,94.14429999999993,110.78568000000087,0.8786675805929045
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,75.0,1,165.3895999999986,182.03071999999884,0.8944541004498402
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,75.0,2,412.4880400000002,429.1294999999991,0.9698317693568347
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,75.0,3,630.0040000000008,646.3935799999963,0.9862807851797343
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,75.0,4,692.3957399999963,708.7848999999987,0.9685726361500441
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,75.0,5,895.2564599999969,911.6458399999974,0.9624403108816721
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,75.0,6,985.8532799999994,1002.2426199999973,0.9686021719888972
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,100.0,0,94.14429999999993,110.78568000000087,0.8871894028719016
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,100.0,1,165.3895999999986,182.03071999999884,0.9022789904360148
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,100.0,2,412.4880400000002,429.1294999999991,0.9722882915442582
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,100.0,3,630.0040000000008,646.3935799999963,0.9893487704791757
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,100.0,4,692.3957399999963,708.7848999999987,0.9709430483521779
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,100.0,5,895.2564599999969,911.6458399999974,0.9697383317481775
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,100.0,6,985.8532799999994,1002.2426199999973,0.9747273193207262
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,10.0,0,35.804400000004534,52.19408000000476,0.9196020405833017
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,10.0,1,269.3518600000025,285.74170000000595,0.6828199173855249
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,10.0,2,410.27414000001227,426.663880000011,0.8396923438837158
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,10.0,3,557.8305400000099,574.2204000000092,0.8010904903968382
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,20.0,0,35.804400000004534,52.19408000000476,0.9703186598902037
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,20.0,1,269.3518600000025,285.74170000000595,0.792031077852543
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,20.0,2,410.27414000001227,426.663880000011,0.9315555927878387
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,20.0,3,557.8305400000099,574.2204000000092,0.9091424479294957
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,30.0,0,35.804400000004534,52.19408000000476,0.9829048799947189
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,30.0,1,269.3518600000025,285.74170000000595,0.8272054258387916
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,30.0,2,410.27414000001227,426.663880000011,0.9625068554325624
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,30.0,3,557.8305400000099,574.2204000000092,0.9406344722701095
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,40.0,0,35.804400000004534,52.19408000000476,0.9882949766036987
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,40.0,1,269.3518600000025,285.74170000000595,0.8421473623370359
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,40.0,2,410.27414000001227,426.663880000011,0.9739260510238227
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,40.0,3,557.8305400000099,574.2204000000092,0.9548352361183858
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,50.0,0,35.804400000004534,52.19408000000476,0.9911019889423665
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,50.0,1,269.3518600000025,285.74170000000595,0.8497734219645086
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,50.0,2,410.27414000001227,426.663880000011,0.978978261254773
