run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,50.0,1,435.3267599999963,451.72298000000586,0.8294085647223902
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,50.0,2,712.319141,728.715440999993,0.8053735419213653
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,50.0,2,712.319141,728.715440999993,0.6384915792208394
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,50.0,3,910.8763400000025,927.2727400000003,0.8403159263946373
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,50.0,3,910.8763400000025,927.2727400000003,0.5464560806915015
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,50.0,4,1080.6849610000063,1097.081361000004,0.7847529414795893
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,50.0,4,1080.6849610000063,1097.081361000004,0.6598767453189572
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,75.0,0,292.946861000004,309.3430809999991,0.8141963319358168
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,75.0,0,292.946861000004,309.3430809999991,0.5972087225884143
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,75.0,1,435.3267599999963,451.72298000000586,0.9025279261662962
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,75.0,1,435.3267599999963,451.72298000000586,0.9121635066694272
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,75.0,2,712.319141,728.715440999993,0.8594119670260069
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,75.0,2,712.319141,728.715440999993,0.7389530666220195
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,75.0,3,910.8763400000025,927.2727400000003,0.8929601532079855
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,75.0,3,910.8763400000025,927.2727400000003,0.6993459630215791
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,75.0,4,1080.6849610000063,1097.081361000004,0.9031482656321846
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,75.0,4,1080.6849610000063,1097.081361000004,0.7933411703226522
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,100.0,0,292.946861000004,309.3430809999991,0.8673549548607431
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,100.0,0,292.946861000004,309.3430809999991,0.6683788590897022
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,100.0,1,435.3267599999963,451.72298000000586,0.9290186513027203
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,100.0,1,435.3267599999963,451.72298000000586,0.9442726433910783
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,100.0,2,712.319141,728.715440999993,0.8963940713896847
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,100.0,2,712.319141,728.715440999993,0.8187915867022781
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,100.0,3,910.8763400000025,927.2727400000003,0.9147115975482454
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,100.0,3,910.8763400000025,927.2727400000003,0.7924303912689754
base,jGCaMP8f_ANM471993_cell01,10Hz,pgas,pgas,100.0,4,1080.6849610000063,1097.081361000004,0.9433756079295578
base,jGCaMP8f_ANM471993_cell01,10Hz,ens2,ens2,100.0,4,1080.6849610000063,1097.081361000004,0.8477149164903136
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,10.0,0,292.946861000004,309.3430809999991,0.8013100420554105
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,10.0,0,292.946861000004,309.3430809999991,0.7235181854819394
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,10.0,1,435.3267599999963,451.72298000000586,0.8496572269731589
