run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation,notebook_cell,notebook_series_spec,series_key,display_method,method_family,comparison_context,code_ocean_runnable,notes
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,7,2426.727200000001,2443.1247799999983,0.9758104321481531,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,0,238.38013900000078,255.02975899999728,0.9369806470682739,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,1,558.8956590000016,575.2932389999987,0.9869010152337404,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,2,626.9130589999986,643.3100189999968,0.9466834157614,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,3,973.2434989999965,989.6411989999979,0.9656539363221108,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,4,1278.7858600000036,1295.1833800000022,0.9609579455182561,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,5,1891.320599999999,1907.7171000000017,0.9702756724726708,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,6,2159.2317390000026,2175.6292390000017,0.9693965605847167,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,7,2426.727200000001,2443.1247799999983,0.9799303849240147,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,0,236.0513789999968,252.4491990000024,0.9521981356636499,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,1,579.6195789999983,596.0176389999979,0.8960469733920686,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,2,785.0239389999988,801.4220590000041,0.9346366536873532,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,3,1095.0320589999974,1111.429959000001,0.8634465262853558,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,4,1328.3417790000021,1344.7398190000022,0.8765737185028744,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,0,236.0513789999968,252.4491990000024,0.9790319776670897,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,1,579.6195789999983,596.0176389999979,0.9296148735278327,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,2,785.0239389999988,801.4220590000041,0.9579892157817375,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,3,1095.0320589999974,1111.429959000001,0.9138491409170189,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,4,1328.3417790000021,1344.7398190000022,0.9192200155668803,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,0,236.0513789999968,252.4491990000024,0.9846758528329247,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,1,579.6195789999983,596.0176389999979,0.94074277336132,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,2,785.0239389999988,801.4220590000041,0.963767998001109,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,3,1095.0320589999974,1111.429959000001,0.9234969467103445,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,4,1328.3417790000021,1344.7398190000022,0.9242101841962269,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,0,236.0513789999968,252.4491990000024,0.9867298153464213,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,1,579.6195789999983,596.0176389999979,0.9486164930090951,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,2,785.0239389999988,801.4220590000041,0.9674539776293447,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,3,1095.0320589999974,1111.429959000001,0.926567155243891,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,4,1328.3417790000021,1344.7398190000022,0.9229303231143033,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,0,236.0513789999968,252.4491990000024,0.9877668312856611,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,1,579.6195789999983,596.0176389999979,0.9543145847692899,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,2,785.0239389999988,801.4220590000041,0.9701377789213782,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,3,1095.0320589999974,1111.429959000001,0.9279512141093281,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,4,1328.3417790000021,1344.7398190000022,0.9212626947435281,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,0,236.0513789999968,252.4491990000024,0.9886491025171839,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,1,579.6195789999983,596.0176389999979,0.9626720825265502,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,2,785.0239389999988,801.4220590000041,0.973873418687692,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,3,1095.0320589999974,1111.429959000001,0.9294759749389374,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,4,1328.3417790000021,1344.7398190000022,0.9191401361955784,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,0,236.0513789999968,252.4491990000024,0.9888715807159315,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,1,579.6195789999983,596.0176389999979,0.9679487989199588,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,2,785.0239389999988,801.4220590000041,0.9764285327103157,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,3,1095.0320589999974,1111.429959000001,0.9303521501248615,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,4,1328.3417790000021,1344.7398190000022,0.9181100902910427,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,0,124.45956000000297,140.85756000000396,0.7155798394729717,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,1,286.8007209999996,303.1987010000012,0.9060139101853666,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,2,520.9890210000012,537.3871010000003,0.7182563516362638,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,3,665.808219999999,682.2062399999995,0.9068018487657398,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,4,1160.0801799999972,1176.477939999997,0.8548844238480878,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,0,124.45956000000297,140.85756000000396,0.7904125630371557,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,1,286.8007209999996,303.1987010000012,0.9289636294590718,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,2,520.9890210000012,537.3871010000003,0.7719770845220542,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,3,665.808219999999,682.2062399999995,0.9479257225330195,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,4,1160.0801799999972,1176.477939999997,0.9003793320894362,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,0,124.45956000000297,140.85756000000396,0.8138447353603686,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,1,286.8007209999996,303.1987010000012,0.9343174447464011,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,2,520.9890210000012,537.3871010000003,0.7879480724600276,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,3,665.808219999999,682.2062399999995,0.9577747762383836,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,4,1160.0801799999972,1176.477939999997,0.914737425404968,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,0,124.45956000000297,140.85756000000396,0.823877442122157,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,1,286.8007209999996,303.1987010000012,0.9355597993501452,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,2,520.9890210000012,537.3871010000003,0.7906677761233596,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,3,665.808219999999,682.2062399999995,0.9623947473129938,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,4,1160.0801799999972,1176.477939999997,0.9250153280905594,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,0,124.45956000000297,140.85756000000396,0.8277545935355589,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,1,286.8007209999996,303.1987010000012,0.9357655644914941,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,2,520.9890210000012,537.3871010000003,0.7868340928091664,3,pgas@pgas_jG8f_params,smc_jgcamp8f_extracted_parameters,BiophysSMC jGCaMP8f-extracted parameters,biophys_smc_parameterization,jGCaMP8f_smc_gcamp_parameter_extraction_comparison,true,SMC/PGAS using jGCaMP8f-specific extracted GCaMP parameters.
