run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation,notebook_cell,notebook_series_spec,series_key,display_method,method_family,comparison_context,code_ocean_runnable,notes
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,30.0,3,493.6897400000016,510.33074000000124,0.8124866518443347,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,40.0,0,57.922379999999976,74.56330000000162,0.9529224193535505,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,40.0,1,217.3735799999995,234.01454000000012,0.8783998714600557,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,40.0,2,338.6651200000015,355.30602,0.9298748461769711,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,40.0,3,493.6897400000016,510.33074000000124,0.8312666886761382,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,50.0,0,57.922379999999976,74.56330000000162,0.9644162405965921,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,50.0,1,217.3735799999995,234.01454000000012,0.8868074876817195,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,50.0,2,338.6651200000015,355.30602,0.9363596462903445,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,50.0,3,493.6897400000016,510.33074000000124,0.8424122757905308,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,75.0,0,57.922379999999976,74.56330000000162,0.9765955742020518,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,75.0,1,217.3735799999995,234.01454000000012,0.8955137391593356,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,75.0,2,338.6651200000015,355.30602,0.9423621220586982,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,75.0,3,493.6897400000016,510.33074000000124,0.8595843487714274,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,100.0,0,57.922379999999976,74.56330000000162,0.9817107266854018,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,100.0,1,217.3735799999995,234.01454000000012,0.8964928889860962,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,100.0,2,338.6651200000015,355.30602,0.9442751321157169,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell02,raw,ens2,ens2,100.0,3,493.6897400000016,510.33074000000124,0.874247805472071,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,10.0,0,94.14429999999993,110.78568000000087,0.6756270330526409,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,10.0,1,165.3895999999986,182.03071999999884,0.7188292361964363,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,10.0,2,412.4880400000002,429.1294999999991,0.7806923680845479,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,10.0,3,630.0040000000008,646.3935799999963,0.8268968659665556,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,10.0,4,692.3957399999963,708.7848999999987,0.8052642189552944,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,10.0,5,895.2564599999969,911.6458399999974,0.7824256829064913,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,10.0,6,985.8532799999994,1002.2426199999973,0.7686126223259474,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,20.0,0,94.14429999999993,110.78568000000087,0.7999118739474461,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,20.0,1,165.3895999999986,182.03071999999884,0.8234192854683701,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,20.0,2,412.4880400000002,429.1294999999991,0.901589231600566,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
